Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RGroundReactionForce,,,salto:RGroundReactionMoment,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RNormalisedGRF,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
785,0,36.3525,0,0,37.4469,1.91237,-12.8755,7.89436,0.0469108,-0.156745,647.347,-8.6217,36.1916,0,0,0.0486006,51.3171,-48.915,106.714,378.255,586.393,440.06,393.773,393.773,393.773,94.7467,-53.4463,89.3934,369.034,489.128,86.856,209.819,209.819,209.819,-83.456,-5.7302,121.454,0.185194,-0.25405,8.03291,-384.855,-146.707,-27.7331,73.7509,-10.3449,-26.0479,-4.89498,1.21791,-3.19331,1003.17,290.442,20.1891,0,0,0.876759,93.3591,-11.057,-1.93036,4.29354,0.261262,-5.997,1262.23,-46.4928,-46.6986,0,0,1.20532,1.88781,2.5897,81.8849,5.32186,-16.0312,-90.7064,-32.4769,21.7393,104.397,458.332,368.415,91.6613,398.685,398.684,398.685,94.7467,-53.4463,89.3934,332.777,548.791,91.0156,69.9396,69.9396,69.9396,-8.34964,16.8335,90.7341,619.975,261.485,624.602,296.532,296.532,296.532,31.4124,0,0,31.4458,-0.0643797,-2.53919,8.52491,-0.104336,1.24565,778.156,-99.955,103.144,0,0,0.268146,20.4362,-57.6704,88.2597,882.564,544.042,395.197,371.923,371.923,371.923,44.2425,-76.5771,48.2201,869.976,475.607,69.4366,219.1,219.1,219.1,-80.2349,-8.45811,59.6791,-0.351855,-0.39972,8.74908,-478.381,-69.9827,85.364,69.9933,-21.8627,19.6207,-4.62981,2.36494,-4.10449,958.862,-384.157,23.6056,0,0,0.631754,91.0692,31.8514,-3.53244,5.12792,-0.137011,-6.26165,1216.69,-110.871,17.0656,0,0,1.18225,-3.5867,-4.07462,89.1853,5.32186,16.0312,90.7064,-19.7064,32.7009,60.4262,780.827,349.494,96.9658,350.313,350.313,350.313,44.2425,-76.5771,48.2201,906.312,538.65,63.1824,73.0334,73.0334,73.0334
786,0,36.3346,0,0,37.4252,1.90767,-12.8587,7.83788,0.0400755,-0.135083,645.526,-8.25941,35.3335,0,0,0.065003,51.1454,-48.7778,106.844,378.482,586.406,440.31,394.031,394.031,394.031,94.7692,-53.42,89.3541,369.047,489.144,86.8802,209.819,209.819,209.819,-83.4228,-5.72011,121.453,0.1948,-0.272445,7.97511,-377.444,-143.533,-27.4084,73.5551,-10.3319,-26.1661,-4.83576,1.21609,-3.19594,984.15,287.834,19.8736,0,0,0.879041,93.1279,-11.1356,-1.90804,4.2741,0.258768,-5.94322,1257.15,-46.7373,-46.8339,0,0,1.29108,1.98573,2.77722,81.2957,5.34962,-16.0417,-90.6663,-32.4271,21.7585,104.432,458.348,368.43,91.6318,398.875,398.875,398.875,94.7692,-53.42,89.3541,332.793,548.807,91.0607,69.9396,69.9396,69.9396,-8.34114,16.8588,90.6972,620.116,261.867,626.124,296.532,296.532,296.532,31.3285,0,0,31.3621,-0.0617721,-2.5505,8.46642,-0.101056,1.2575,774.581,-98.97,102.201,0,0,0.294594,20.4442,-57.4427,88.1671,882.52,543.849,395.671,372.094,372.094,372.094,44.2303,-76.5618,48.2161,870.009,475.595,69.4201,219.1,219.1,219.1,-80.2025,-8.48146,59.669,-0.355761,-0.414919,8.69231,-471.915,-70.9571,84.5104,69.8357,-21.8159,19.4332,-4.58752,2.32268,-4.09144,946.343,-372.933,23.624,0,0,0.662928,90.7871,31.6938,-3.66591,5.09471,-0.137762,-6.21553,1210.14,-109.979,17.053,0,0,1.28798,-3.62651,-4.22956,88.6066,5.34962,16.0417,90.6663,-19.664,32.6458,60.4396,780.848,349.5,96.9976,350.546,350.546,350.546,44.2304,-76.5618,48.2161,906.352,538.632,63.1435,73.0334,73.0334,73.0334
787,0,36.3108,0,0,37.3976,1.90316,-12.8426,7.78062,0.0340594,-0.114018,643.637,-7.91531,34.4702,0,0,0.0815187,50.9647,-48.6361,106.988,378.714,586.389,440.594,394.286,394.286,394.286,94.7919,-53.3937,89.3159,369.059,489.159,86.9049,209.819,209.819,209.819,-83.3903,-5.71,121.452,0.204643,-0.28985,7.91655,-370.098,-140.304,-26.9841,73.3556,-10.3222,-26.2938,-4.77729,1.21477,-3.19775,965.973,285.3,19.3813,0,0,0.881837,92.8802,-11.2238,-1.87887,4.25288,0.256571,-5.89039,1251.48,-46.7281,-46.9649,0,0,1.37611,2.08607,2.95464,80.6988,5.37371,-16.059,-90.6249,-32.3723,21.7729,104.469,458.364,368.446,91.6035,399.076,399.076,399.076,94.7919,-53.3937,89.3159,332.808,548.822,91.1059,69.9396,69.9396,69.9396,-8.34103,16.8864,90.6584,620.272,262.263,627.748,296.532,296.532,296.532,31.2373,0,0,31.2715,-0.056359,-2.57395,8.406,-0.0987844,1.2692,770.912,-97.8258,101.258,0,0,0.320704,20.4412,-57.2037,88.0967,882.448,543.619,396.174,372.269,372.269,372.269,44.2206,-76.5432,48.2107,870.033,475.572,69.4091,219.1,219.1,219.1,-80.167,-8.50422,59.66,-0.359978,-0.429543,8.63346,-465.33,-71.8319,83.5312,69.6681,-21.7599,19.2555,-4.541,2.28014,-4.08013,932.84,-361.416,23.3485,0,0,0.692382,90.4802,31.5518,-3.79923,5.06042,-0.139857,-6.16781,1203.1,-108.507,17.0914,0,0,1.39218,-3.6695,-4.37863,88.0067,5.37371,16.059,90.6249,-19.616,32.5879,60.4685,780.865,349.495,97.0396,350.776,350.776,350.776,44.2206,-76.5432,48.2107,906.382,538.603,63.1083,73.0334,73.0335,73.0335
788,0,36.2811,0,0,37.3637,1.89865,-12.8265,7.72295,0.0289464,-0.0939049,641.654,-7.59277,33.6096,0,0,0.0981354,50.7753,-48.4889,107.145,378.952,586.338,440.909,394.538,394.538,394.538,94.8149,-53.367,89.2786,369.07,489.172,86.9302,209.819,209.819,209.819,-83.3582,-5.69989,121.453,0.214637,-0.305948,7.85764,-362.922,-137.063,-26.4582,73.1523,-10.3157,-26.4295,-4.71972,1.21394,-3.19862,948.71,282.888,18.6888,0,0,0.885565,92.6155,-11.32,-1.84346,4.22981,0.254698,-5.83885,1245.21,-46.4576,-47.0816,0,0,1.46055,2.18794,3.11873,80.0983,5.39418,-16.0828,-90.5823,-32.3123,21.7826,104.507,458.381,368.461,91.5763,399.284,399.284,399.284,94.8149,-53.367,89.2786,332.822,548.836,91.1515,69.9396,69.9396,69.9396,-8.34914,16.9163,90.6178,620.441,262.671,629.474,296.532,296.532,296.532,31.1387,0,0,31.1738,-0.0480449,-2.60994,8.34407,-0.0976227,1.28053,767.185,-96.5294,100.329,0,0,0.346412,20.4272,-56.9535,88.0481,882.347,543.349,396.708,372.446,372.446,372.446,44.2134,-76.5213,48.204,870.05,475.538,69.4039,219.1,219.1,219.1,-80.1287,-8.52586,59.6522,-0.364464,-0.44334,8.57293,-458.681,-72.6071,82.4315,69.4902,-21.695,19.0875,-4.49071,2.2376,-4.0707,918.516,-349.709,22.7757,0,0,0.720054,90.1485,31.4251,-3.93161,5.02517,-0.143353,-6.11898,1195.56,-106.439,17.1865,0,0,1.49425,-3.71523,-4.51926,87.3897,5.39418,16.0828,90.5823,-19.5622,32.527,60.5132,780.878,349.476,97.0915,351.003,351.003,351.003,44.2134,-76.5213,48.204,906.403,538.564,63.0773,73.0334,73.0335,73.0334
789,0,36.2455,0,0,37.3237,1.8939,-12.8096,7.66515,0.0247933,-0.0750112,639.545,-7.29451,32.7591,0,0,0.114844,50.5776,-48.3348,107.313,379.196,586.252,441.255,394.788,394.788,394.788,94.8382,-53.3402,89.2419,369.082,489.185,86.9562,209.819,209.819,209.819,-83.3264,-5.68976,121.454,0.224718,-0.320504,7.79864,-355.999,-133.849,-25.8312,72.9448,-10.3121,-26.5712,-4.66306,1.21352,-3.19846,932.353,280.635,17.7736,0,0,0.890525,92.3335,-11.4219,-1.80254,4.20482,0.253175,-5.7888,1238.33,-45.9207,-47.1736,0,0,1.5445,2.29071,3.26711,79.4969,5.41111,-16.1132,-90.5387,-32.2469,21.7877,104.548,458.399,368.477,91.55,399.497,399.497,399.497,94.8382,-53.3402,89.2419,332.834,548.848,91.1978,69.9396,69.9396,69.9396,-8.36529,16.9484,90.5755,620.622,263.091,631.3,296.532,296.532,296.532,31.0328,0,0,31.0693,-0.0367914,-2.65865,8.28098,-0.097649,1.29126,763.429,-95.0901,99.4243,0,0,0.371644,20.4022,-56.6922,88.0209,882.219,543.038,397.273,372.624,372.624,372.624,44.2091,-76.4962,48.1957,870.059,475.492,69.4045,219.1,219.1,219.1,-80.0878,-8.54601,59.6457,-0.369176,-0.456079,8.51107,-452.019,-73.2854,81.2168,69.3023,-21.6216,18.9291,-4.43712,2.19528,-4.06319,903.552,-337.908,21.9059,0,0,0.745913,89.7922,31.3132,-4.06255,4.98902,-0.148283,-6.06945,1187.5,-103.77,17.3424,0,0,1.59361,-3.76326,-4.64912,86.7591,5.41111,16.1132,90.5387,-19.5023,32.4633,60.5741,780.888,349.442,97.1531,351.227,351.228,351.227,44.2091,-76.4962,48.1957,906.414,538.514,63.0508,73.0334,73.0335,73.0334
790,0,36.204,0,0,37.2772,1.8887,-12.791,7.60738,0.0216291,-0.0575221,637.279,-7.02243,31.9254,0,0,0.131634,50.3719,-48.1722,107.491,379.447,586.127,441.629,395.033,395.033,395.033,94.862,-53.313,89.2054,369.092,489.197,86.9831,209.819,209.819,209.819,-83.2944,-5.67962,121.455,0.234846,-0.333364,7.73975,-349.393,-130.691,-25.1055,72.7326,-10.3111,-26.7163,-4.60714,1.2134,-3.19723,916.837,278.566,16.6158,0,0,0.896905,92.0338,-11.5268,-1.7569,4.17786,0.252024,-5.74031,1230.82,-45.1163,-47.2304,0,0,1.62795,2.39395,3.39821,78.8965,5.4246,-16.1498,-90.4942,-32.1758,21.7885,104.592,458.418,368.492,91.5244,399.713,399.713,399.713,94.8619,-53.313,89.2054,332.846,548.859,91.2452,69.9396,69.9396,69.9396,-8.38918,16.9825,90.5316,620.816,263.524,633.224,296.532,296.532,296.532,30.9198,0,0,30.9579,-0.0226156,-2.71999,8.21699,-0.0989173,1.30118,759.665,-93.5182,98.5549,0,0,0.396314,20.3663,-56.42,88.0141,882.064,542.685,397.87,372.801,372.801,372.801,44.2077,-76.4681,48.1859,870.06,475.434,69.4109,219.1,219.1,219.1,-80.0448,-8.56438,59.6405,-0.374076,-0.467559,8.44812,-445.386,-73.8712,79.892,69.1044,-21.5401,18.7797,-4.38077,2.15335,-4.05752,888.143,-326.106,20.7413,0,0,0.769971,89.4114,31.2152,-4.19179,4.95196,-0.154662,-6.01959,1178.88,-100.503,17.5623,0,0,1.68967,-3.81322,-4.76615,86.1174,5.4246,16.1498,90.4942,-19.4364,32.3966,60.6512,780.895,349.394,97.2237,351.45,351.45,351.45,44.2077,-76.4681,48.1859,906.416,538.453,63.029,73.0334,73.0335,73.0334
791,0,36.1565,0,0,37.2241,1.88284,-12.7701,7.54971,0.0194559,-0.0415497,634.83,-6.77832,31.1143,0,0,0.148496,50.1586,-47.9995,107.675,379.706,585.961,442.031,395.273,395.273,395.273,94.8862,-53.2853,89.1688,369.103,489.208,87.0111,209.819,209.819,209.819,-83.2621,-5.66946,121.457,0.244993,-0.344447,7.68105,-343.149,-127.61,-24.2853,72.5153,-10.3123,-26.8623,-4.55171,1.21342,-3.19495,902.049,276.7,15.2007,0,0,0.904793,91.716,-11.632,-1.70737,4.14891,0.251265,-5.69333,1222.7,-44.0483,-47.2429,0,0,1.71081,2.49738,3.51118,78.2981,5.43476,-16.1923,-90.4488,-32.0988,21.785,104.641,458.437,368.508,91.4992,399.93,399.93,399.93,94.8862,-53.2853,89.1688,332.857,548.869,91.2938,69.9396,69.9396,69.9395,-8.42054,17.0187,90.4863,621.021,263.969,635.245,296.532,296.532,296.532,30.7996,0,0,30.8398,-0.00558615,-2.79367,8.1523,-0.101459,1.31011,755.904,-91.8242,97.7278,0,0,0.420332,20.3201,-56.1368,88.0265,881.883,542.29,398.498,372.978,372.978,372.978,44.2093,-76.4371,48.1746,870.053,475.363,69.4229,219.1,219.1,219.1,-80,-8.58082,59.6368,-0.379132,-0.47761,8.38429,-438.818,-74.3695,78.4617,68.8967,-21.4509,18.6385,-4.32219,2.11195,-4.05349,872.49,-314.382,19.2846,0,0,0.792273,89.0065,31.1299,-4.31936,4.9139,-0.162483,-5.96974,1169.69,-96.6482,17.8479,0,0,1.78187,-3.86475,-4.8686,85.4667,5.43476,16.1923,90.4488,-19.3644,32.3267,60.744,780.899,349.331,97.3026,351.672,351.672,351.672,44.2093,-76.4371,48.1746,906.409,538.379,63.0119,73.0334,73.0334,73.0334
792,0,36.1029,0,0,37.1642,1.87608,-12.7459,7.49218,0.0182515,-0.0271465,632.175,-6.5645,30.3297,0,0,0.165414,49.9383,-47.8148,107.862,379.974,585.752,442.458,395.508,395.508,395.508,94.911,-53.2572,89.1316,369.113,489.218,87.0404,209.819,209.819,209.819,-83.2292,-5.65929,121.459,0.255138,-0.353727,7.62256,-337.293,-124.621,-23.3757,72.2924,-10.3152,-27.0061,-4.49647,1.21344,-3.19166,887.851,275.042,13.5209,0,0,0.914193,91.3795,-11.7344,-1.65479,4.118,0.250905,-5.64773,1213.94,-42.7271,-47.2042,0,0,1.79294,2.6008,3.60577,77.702,5.44173,-16.2406,-90.4026,-32.0155,21.7774,104.695,458.456,368.522,91.4741,400.144,400.144,400.144,94.911,-53.2572,89.1316,332.867,548.878,91.3441,69.9396,69.9396,69.9396,-8.459,17.0567,90.4396,621.236,264.426,637.361,296.532,296.532,296.532,30.6725,0,0,30.7151,0.0141833,-2.87918,8.08702,-0.105283,1.31787,752.152,-90.0191,96.9476,0,0,0.443606,20.264,-55.8428,88.0567,881.675,541.852,399.159,373.154,373.154,373.154,44.2139,-76.4036,48.162,870.04,475.28,69.4403,219.1,219.1,219.1,-79.9537,-8.59524,59.6346,-0.384316,-0.486094,8.3197,-432.344,-74.7856,76.9296,68.6792,-21.3542,18.5046,-4.2619,2.07114,-4.05083,856.793,-302.807,17.5392,0,0,0.812899,88.5778,31.0558,-4.44547,4.87472,-0.171722,-5.92016,1159.87,-92.2211,18.1999,0,0,1.86969,-3.9176,-4.95509,84.8083,5.44173,16.2406,90.4026,-19.2864,32.2534,60.8521,780.9,349.253,97.3891,351.896,351.896,351.896,44.2139,-76.4036,48.162,906.393,538.294,62.9996,73.0334,73.0335,73.0334
793,0,36.0432,0,0,37.0974,1.86824,-12.7179,7.43475,0.0179748,-0.0143159,629.294,-6.38324,29.5747,0,0,0.182364,49.7112,-47.6163,108.051,380.252,585.498,442.908,395.736,395.736,395.736,94.9365,-53.2286,89.0935,369.123,489.228,87.0709,209.819,209.819,209.819,-83.1952,-5.64913,121.461,0.265269,-0.361228,7.56427,-331.837,-121.73,-22.383,72.0632,-10.3195,-27.1449,-4.44108,1.21328,-3.18746,874.089,273.592,11.5756,0,0,0.92503,91.0241,-11.8308,-1.6,4.08515,0.250945,-5.60332,1204.56,-41.168,-47.1092,0,0,1.87408,2.70406,3.68224,77.1078,5.44567,-16.2942,-90.3558,-31.9256,21.7659,104.755,458.475,368.537,91.4488,400.354,400.354,400.354,94.9365,-53.2286,89.0935,332.877,548.886,91.3965,69.9396,69.9396,69.9396,-8.50415,17.0964,90.3918,621.461,264.895,639.57,296.532,296.532,296.532,30.5384,0,0,30.584,0.0365426,-2.97587,8.02122,-0.110377,1.32431,748.403,-88.1143,96.2164,0,0,0.466043,20.1988,-55.5379,88.1031,881.442,541.373,399.854,373.33,373.329,373.33,44.2215,-76.3678,48.1484,870.019,475.184,69.4627,219.1,219.1,219.1,-79.9063,-8.60763,59.634,-0.389612,-0.492916,8.25442,-425.989,-75.1251,75.2987,68.4523,-21.2506,18.3768,-4.20039,2.03093,-4.04914,841.242,-291.434,15.5093,0,0,0.831957,88.1258,30.9911,-4.57052,4.83426,-0.182337,-5.87103,1149.4,-87.2432,18.6174,0,0,1.95268,-3.97158,-5.02463,84.1429,5.44567,16.2942,90.3558,-19.2027,32.1765,60.9749,780.898,349.159,97.4821,352.122,352.122,352.122,44.2215,-76.3678,48.1485,906.367,538.198,62.9919,73.0334,73.0334,73.0334
794,0,35.9774,0,0,37.0236,1.85915,-12.6853,7.37732,0.018571,-0.00302178,626.171,-6.23564,28.8511,0,0,0.199311,49.4778,-47.4025,108.238,380.542,585.195,443.381,395.956,395.956,395.956,94.9625,-53.1995,89.0541,369.133,489.238,87.103,209.819,209.819,209.819,-83.16,-5.639,121.463,0.275375,-0.36701,7.50607,-326.779,-118.939,-21.3138,71.8274,-10.3246,-27.2759,-4.38518,1.21277,-3.18243,860.601,272.343,9.36917,0,0,0.937161,90.6492,-11.9185,-1.54382,4.05042,0.251378,-5.55989,1194.57,-39.3895,-46.9531,0,0,1.95393,2.80708,3.74118,76.5145,5.44673,-16.3528,-90.3086,-31.8288,21.7507,104.821,458.493,368.55,91.4232,400.557,400.557,400.557,94.9625,-53.1995,89.0541,332.888,548.895,91.4511,69.9396,69.9396,69.9396,-8.55557,17.1377,90.343,621.696,265.376,641.87,296.532,296.532,296.532,30.3976,0,0,30.4464,0.0613147,-3.08296,7.95491,-0.116712,1.32932,744.645,-86.1216,95.534,0,0,0.487554,20.1251,-55.2222,88.164,881.185,540.852,400.582,373.505,373.505,373.505,44.2319,-76.3301,48.1341,869.993,475.076,69.4896,219.1,219.1,219.1,-79.8582,-8.61805,59.6351,-0.395009,-0.498018,8.18848,-419.772,-75.3934,73.5712,68.216,-21.1404,18.254,-4.13813,1.99129,-4.048,826.011,-280.304,13.1996,0,0,0.849575,87.6509,30.9341,-4.69505,4.79231,-0.194271,-5.82251,1138.25,-81.7408,19.0983,0,0,2.03045,-4.0266,-5.07664,83.4708,5.44673,16.3528,90.3086,-19.1133,32.0957,61.1113,780.895,349.051,97.5806,352.353,352.353,352.353,44.2319,-76.3301,48.1341,906.334,538.091,62.9886,73.0334,73.0335,73.0335
795,0,35.9054,0,0,36.9425,1.84864,-12.6476,7.31976,0.0199738,0.00680677,622.79,-6.12156,28.16,0,0,0.216208,49.2385,-47.1717,108.421,380.844,584.842,443.874,396.169,396.169,396.169,94.9892,-53.1698,89.0131,369.143,489.247,87.1368,209.819,209.819,209.819,-83.1233,-5.62894,121.464,0.285451,-0.371164,7.44782,-322.108,-116.247,-20.1752,71.5844,-10.3302,-27.3964,-4.32842,1.21172,-3.17669,847.224,271.28,6.91158,0,0,0.950383,90.2545,-11.9945,-1.48703,4.01385,0.252183,-5.51714,1183.95,-37.4128,-46.7323,0,0,2.03213,2.90979,3.78352,75.9206,5.44509,-16.4159,-90.261,-31.7249,21.7317,104.894,458.511,368.563,91.397,400.75,400.751,400.751,94.9893,-53.1698,89.0131,332.899,548.903,91.5082,69.9396,69.9396,69.9396,-8.61282,17.1804,90.2934,621.939,265.868,644.26,296.532,296.532,296.532,30.2503,0,0,30.3027,0.0883071,-3.19963,7.88805,-0.124238,1.3328,740.858,-84.0529,94.8985,0,0,0.508057,20.0438,-54.8956,88.2377,880.903,540.291,401.345,373.68,373.68,373.68,44.2451,-76.2908,48.1191,869.96,474.957,69.5205,219.1,219.1,219.1,-79.8097,-8.6266,59.6379,-0.400506,-0.501383,8.12186,-413.71,-75.5953,71.7495,67.9705,-21.024,18.1346,-4.07551,1.95217,-4.04692,811.247,-269.439,10.6166,0,0,0.865887,87.1539,30.8828,-4.81964,4.74867,-0.207456,-5.77466,1126.39,-75.7446,19.6391,0,0,2.1027,-4.08263,-5.11094,82.7917,5.44509,16.4159,90.261,-19.0187,32.0107,61.2605,780.89,348.928,97.6836,352.591,352.591,352.591,44.2451,-76.2908,48.1192,906.292,537.974,62.9894,73.0334,73.0335,73.0334
796,0,35.827,0,0,36.854,1.83658,-12.6044,7.26186,0.0221051,0.0152714,619.141,-6.0401,27.5014,0,0,0.232994,48.9936,-46.9227,108.597,381.16,584.436,444.388,396.373,396.373,396.373,95.0166,-53.1397,88.9701,369.153,489.255,87.1724,209.819,209.819,209.819,-83.0848,-5.61903,121.465,0.295489,-0.37381,7.3893,-317.797,-113.648,-18.9746,71.3336,-10.3357,-27.504,-4.27046,1.20996,-3.17034,833.798,270.382,4.21922,0,0,0.964439,89.8398,-12.0563,-1.43035,3.97552,0.253328,-5.47478,1172.73,-35.2629,-46.4439,0,0,2.10827,3.01213,3.8105,75.3242,5.44091,-16.4833,-90.2131,-31.6135,21.7091,104.974,458.528,368.574,91.37,400.934,400.934,400.934,95.0166,-53.1397,88.9701,332.911,548.911,91.5682,69.9396,69.9396,69.9396,-8.6754,17.2244,90.243,622.189,266.372,646.738,296.532,296.532,296.532,30.0966,0,0,30.153,0.117323,-3.325,7.82056,-0.13289,1.33472,737.013,-81.921,94.3068,0,0,0.52748,19.9556,-54.5581,88.3222,880.598,539.691,402.142,373.856,373.856,373.856,44.2609,-76.2503,48.104,869.921,474.827,69.5551,219.1,219.1,219.1,-79.7612,-8.63339,59.6425,-0.406108,-0.503036,8.05451,-407.815,-75.7348,69.8365,67.716,-20.9018,18.0175,-4.01287,1.91345,-4.04539,797.065,-258.845,7.76883,0,0,0.881026,86.6352,30.8352,-4.94494,4.70312,-0.221806,-5.7275,1113.82,-69.2894,20.2352,0,0,2.16922,-4.13974,-5.12779,82.1051,5.44091,16.4833,90.2131,-18.9191,31.9212,61.4215,780.884,348.791,97.7898,352.837,352.837,352.837,44.2609,-76.2503,48.104,906.243,537.847,62.9942,73.0334,73.0334,73.0334
797,0,35.7423,0,0,36.758,1.82287,-12.5552,7.20339,0.0248771,0.0225021,615.211,-5.99013,26.8741,0,0,0.249593,48.7433,-46.6543,108.765,381.491,583.976,444.921,396.567,396.567,396.567,95.0446,-53.1092,88.9248,369.163,489.264,87.2099,209.819,209.819,209.819,-83.0443,-5.60935,121.465,0.305486,-0.375096,7.33028,-313.812,-111.131,-17.7197,71.0746,-10.3406,-27.5967,-4.21098,1.20732,-3.16346,820.172,269.619,1.31494,0,0,0.979024,89.4048,-12.1021,-1.37445,3.93549,0.254767,-5.43247,1160.9,-32.968,-46.0871,0,0,2.18192,3.11403,3.8236,74.7226,5.43439,-16.5545,-90.1652,-31.4943,21.6831,105.061,458.543,368.584,91.3421,401.106,401.106,401.106,95.0445,-53.1092,88.9249,332.924,548.919,91.6313,69.9396,69.9396,69.9396,-8.74285,17.2694,90.1922,622.446,266.888,649.3,296.532,296.532,296.532,29.9367,0,0,29.9975,0.148172,-3.45825,7.75234,-0.14259,1.33506,733.079,-79.7396,93.7547,0,0,0.545758,19.8613,-54.2097,88.416,880.269,539.053,402.973,374.034,374.034,374.034,44.279,-76.209,48.0889,869.877,474.686,69.5928,219.1,219.1,219.1,-79.713,-8.63852,59.6489,-0.411826,-0.503039,7.98635,-402.099,-75.8148,67.8358,67.4526,-20.7742,17.9014,-3.95045,1.875,-4.04291,783.542,-248.511,4.66802,0,0,0.895106,86.0955,30.7895,-5.07155,4.65549,-0.23723,-5.68097,1100.53,-62.4142,20.881,0,0,2.22989,-4.19802,-5.12782,81.4103,5.43439,16.5545,90.1652,-18.8148,31.8271,61.5931,780.876,348.64,97.8983,353.093,353.093,353.093,44.279,-76.209,48.0889,906.187,537.71,63.0028,73.0334,73.0335,73.0334
798,0,35.6511,0,0,36.6545,1.80744,-12.4998,7.1441,0.0281962,0.0286546,610.995,-5.97057,26.2762,0,0,0.265916,48.4878,-46.366,108.922,381.838,583.46,445.473,396.752,396.752,396.752,95.0731,-53.0785,88.8771,369.173,489.272,87.2495,209.819,209.819,209.819,-83.0016,-5.60006,121.464,0.315437,-0.375191,7.27049,-310.112,-108.685,-16.418,70.8071,-10.3446,-27.6731,-4.14969,1.20363,-3.15611,806.2,268.952,-1.77331,0,0,0.993792,88.9495,-12.1299,-1.31993,3.89381,0.256438,-5.38988,1148.48,-30.559,-45.6619,0,0,2.25265,3.21547,3.82458,74.1131,5.42569,-16.629,-90.1173,-31.3671,21.6535,105.156,458.557,368.593,91.3131,401.265,401.265,401.265,95.0731,-53.0785,88.8771,332.938,548.928,91.6978,69.9396,69.9396,69.9396,-8.81467,17.3153,90.141,622.708,267.415,651.946,296.532,296.532,296.532,29.7709,0,0,29.8364,0.180681,-3.59861,7.68329,-0.153246,1.33385,729.017,-77.5225,93.2373,0,0,0.562843,19.7618,-53.8505,88.5172,879.919,538.379,403.839,374.215,374.215,374.215,44.2993,-76.1673,48.0741,869.828,474.535,69.6332,219.1,219.1,219.1,-79.6656,-8.64211,59.657,-0.417675,-0.501494,7.91731,-396.574,-75.8376,65.7518,67.1804,-20.6415,17.785,-3.88843,1.83668,-4.039,770.716,-238.41,1.32798,0,0,0.908219,85.5356,30.7437,-5.19998,4.60562,-0.253627,-5.63499,1086.56,-55.1596,21.57,0,0,2.28472,-4.25765,-5.11207,80.7065,5.42569,16.629,90.1173,-18.7062,31.728,61.7746,780.867,348.477,98.0079,353.361,353.361,353.361,44.2993,-76.1673,48.0742,906.124,537.564,63.0149,73.0334,73.0334,73.0334
